            Date Decred - Tweets
834   2012/04/14  0.958         
835   2012/04/15  0.994         
836   2012/04/16  0.694         
837   2012/04/17  0.715         
838   2012/04/18  1.469         
839   2012/04/19  1.035         
840   2012/04/20  0.921         
841   2012/04/21  1.029         
842   2012/04/22  1.131         
843   2012/04/23  1.169         
844   2012/04/24  0.914         
845   2012/04/25  0.936         
846   2012/04/26  1.297         
847   2012/04/27  1.529         
848   2012/04/28  1.161         
849   2012/04/29  0.815         
850   2012/04/30  0.996         
851   2012/05/01  1.02          
852   2012/05/02  0.938         
853   2012/05/03  0.79          
854   2012/05/04  1.02          
855   2012/05/05  0.922         
856   2012/05/06  1.399         
857   2012/05/07  1.086         
858   2012/05/08  0.774         
859   2012/05/09  0.872         
860   2012/05/10  1.152         
861   2012/05/11  1.185         
862   2012/05/12  1.086         
863   2012/05/13  1.037         
864   2012/05/14  1.317         
865   2012/05/15  0.955         
866   2012/05/16  0.823         
867   2012/05/17  0.543         
868   2012/05/18  0.872         
869   2012/05/19  0.955         
870   2012/05/20  0.741         
871   2012/05/21  1.053         
872   2012/05/22  0.757         
873   2012/05/23  0.839         
874   2012/05/24  0.922         
875   2012/05/25  0.724         
876   2012/05/26  0.987         
877   2012/05/27  0.987         
878   2012/05/28  0.938         
879   2012/05/29  0.938         
880   2012/05/30  0.856         
881   2012/05/31  0.691         
882   2012/06/01  0.757         
883   2012/06/02  0.609         
884   2012/06/03  0.708         
885   2012/06/04  0.823         
886   2012/06/05  0.889         
887   2012/06/06  0.856         
888   2012/06/07  0.823         
889   2012/06/08  1.251         
890   2012/06/09  1.267         
891   2012/06/10  1.037         
892   2012/06/11  1.004         
893   2012/06/12  0.856         
894   2012/06/13  1.432         
895   2012/06/14  1.037         
896   2012/06/15  1.02          
897   2012/06/16  1.053         
898   2012/06/17  1.136         
899   2012/06/18  0.741         
900   2012/06/19  1.169         
901   2012/06/20  1.053         
902   2012/06/21  0.938         
903   2012/06/22  0.806         
904   2012/06/23  1.169         
905   2012/06/24  0.987         
906   2012/06/25  0.889         
907   2012/06/26  0.856         
908   2012/06/27  1.053         
909   2012/06/28  1.02          
910   2012/06/29  1.119         
911   2012/06/30  0.823         
912   2012/07/01  1.081         
913   2012/07/02  0.846         
914   2012/07/03  0.879         
915   2012/07/04  0.963         
916   2012/07/05  0.822         
917   2012/07/06  0.787         
918   2012/07/07  0.874         
919   2012/07/08  0.854         
920   2012/07/09  1.363         
921   2012/07/10  1.109         
922   2012/07/11  1.443         
923   2012/07/12  1.325         
924   2012/07/13  1.079         
925   2012/07/14  1.082         
926   2012/07/15  1.217         
927   2012/07/16  1.141         
928   2012/07/17  1.313         
929   2012/07/18  1.299         
930   2012/07/19  1.472         
931   2012/07/20  1.396         
932   2012/07/21  1.491         
933   2012/07/22  1.234         
934   2012/07/23  1.334         
935   2012/07/24  1.225         
936   2012/07/25  0.938         
937   2012/07/26  1.182         
938   2012/07/27  0.981         
939   2012/07/28  0.858         
940   2012/07/29  0.917         
941   2012/07/30  1.101         
942   2012/07/31  1.2           
943   2012/08/01  0.923         
944   2012/08/02  1.025         
945   2012/08/03  1.094         
946   2012/08/04  1.675         
947   2012/08/05  1.025         
948   2012/08/06  1.162         
949   2012/08/07  1.299         
950   2012/08/08  1.367         
951   2012/08/09  1.538         
952   2012/08/10  1.299         
953   2012/08/11  1.06          
954   2012/08/12  1.641         
955   2012/08/13  1.265         
